#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-11-07 16:48:52.270
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 2 kHz
#Period: 500 us
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Time (s),Channel 1 (V)
0.0004911842105263158,0.0519645132186191
0.0004924342105263158,0.05495021701840704
0.0004936842105263158,0.05660894135162255
0.0004949342105263158,0.06258034895119842
0.0004961842105263158,0.06622954248427255
0.0004974342105263157,0.06921524628406049
0.0004986842105263158,0.07319618468377773
0.0004999342105263157,0.07684537821685186
0.0005011842105263158,0.0794993371499967
0.0005024342105263157,0.08215329608314152
0.0005036842105263158,0.08779295881607428
0.0005049342105263157,0.09077866261586222
0.0005061842105263158,0.09210564208243463
0.0005074342105263157,0.09641832534879498
0.0005086842105263158,0.09940402914858291
0.0005099342105263158,0.1023897329483709
0.0005111842105263158,0.1063706713480881
0.0005124342105263158,0.109356375147876
0.0005136842105263158,0.112342078947664
0.0005149342105263158,0.1153277827474519
0.0005161842105263158,0.1196404660138122
0.0005174342105263158,0.1229579146802433
0.0005186842105263157,0.1249483838801019
0.0005199342105263158,0.1292610671464622
0.0005211842105263157,0.1322467709462502
0.0005224342105263158,0.1365594542126105
0.0005236842105263157,0.1402086477456846
0.0005249342105263158,0.1425308618121864
0.0005261842105263157,0.1451848207453312
0.0005274342105263158,0.1481705245451191
0.0005286842105263157,0.1518197180781933
0.0005299342105263158,0.1551371667446243
0.0005311842105263158,0.157127635944483
0.0005324342105263158,0.1601133397442709
0.0005336842105263158,0.1624355538107726
0.0005349342105263158,0.1650895127439174
0.0005361842105263158,0.1690704511436347
0.0005374342105263158,0.1710609203434933
0.0005386842105263158,0.1737148792766381
0.0005399342105263157,0.1780275625429985
